date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:59	70531/70531	---M--	200	added ('OK')	image/png	etag:%2211383-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/4.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/4.png	(from https://shreethemes.in/landrick/landing/index-apps.html)
17:45:59	31134/31134	---M--	200	added ('OK')	image/png	etag:%22799e-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/classic01.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/classic01.png	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:00	15941/15941	---M--	200	added ('OK')	image/png	etag:%223e45-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/calender.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/calender.png	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:01	1029/1029	---M--	200	added ('OK')	image/svg+xml	etag:%22405-615f6cb1de194%22	https://shreethemes.in/landrick/landing/assets/images/icon/art-and-design.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/icon/art-and-design.svg	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:02	4020/4020	---M--	200	added ('OK')	image/svg+xml	etag:%22fb4-615f6cb1e00d4%22	https://shreethemes.in/landrick/landing/assets/images/icon/smartphone.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/icon/smartphone.svg	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:03	2698/2698	---M--	200	added ('OK')	image/svg+xml	etag:%22a8a-615f6cb1de194%22	https://shreethemes.in/landrick/landing/assets/images/icon/clock.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/icon/clock.svg	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:05	96460/96460	---M--	200	added ('OK')	image/png	etag:%22178cc-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/classic02.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/classic02.png	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:06	88626/88626	---M--	200	added ('OK')	image/png	etag:%2215a32-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/classic03.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/classic03.png	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:07	95677/95677	---M--	200	added ('OK')	image/png	etag:%22175bd-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/classic04.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/classic04.png	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:08	100582/100582	---M--	200	added ('OK')	image/png	etag:%22188e6-615f6cb19caae%22	https://shreethemes.in/landrick/landing/assets/images/app/classic05.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/app/classic05.png	(from https://shreethemes.in/landrick/landing/index-classic-app.html)
17:46:08	300136/300136	---M-Z	200	added ('OK')	text/css	etag:%2249468-639e18735090e-gzip%22	https://shreethemes.in/landrick/landing/assets/css/bootstrap-yellow.min.css	./landrick-copy/shreethemes.in/landrick/landing/assets/css/bootstrap-yellow.min.css	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:09	142513/142513	---M-Z	200	added ('OK')	text/css	etag:%2222cb1-639e18735766f-gzip%22	https://shreethemes.in/landrick/landing/assets/css/style-yellow.min.css	./landrick-copy/shreethemes.in/landrick/landing/assets/css/style-yellow.min.css	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:11	127206/127206	---M--	200	added ('OK')	image/jpeg	etag:%221f0e6-615f6cb1ff4d7%22	https://shreethemes.in/landrick/landing/assets/images/portrait-girl.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/portrait-girl.jpg	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:12	33668/33668	---M--	200	added ('OK')	image/jpeg	etag:%228384-615f6cb1ae3f0%22	https://shreethemes.in/landrick/landing/assets/images/course/online/ab02.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/course/online/ab02.jpg	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:12	32271/32271	---M--	200	added ('OK')	image/jpeg	etag:%227e0f-615f6cb1ae3f0%22	https://shreethemes.in/landrick/landing/assets/images/course/online/ab03.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/course/online/ab03.jpg	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:13	32052/32052	---M--	200	added ('OK')	image/jpeg	etag:%227d34-615f6cb1ae3f0%22	https://shreethemes.in/landrick/landing/assets/images/course/online/ab01.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/course/online/ab01.jpg	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:14	25969/25969	---M--	200	added ('OK')	image/svg+xml	etag:%226571-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/envelope-yellow.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/envelope-yellow.svg	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:15	16526/16526	---M-Z	200	added ('OK')	text/javascript	etag:%22408e-639e187369f50-gzip%22	https://shreethemes.in/landrick/landing/assets/libs/shufflejs/shuffle.min.js	./landrick-copy/shreethemes.in/landrick/landing/assets/libs/shufflejs/shuffle.min.js	(from https://shreethemes.in/landrick/landing/index-modern-app.html)
17:46:18	396086/396086	---M--	200	added ('OK')	image/jpeg	etag:%2260b36-615f6cb199bce%22	https://shreethemes.in/landrick/landing/assets/images/3.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/3.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:18	44515/44515	---M-Z	200	added ('OK')	text/html	etag:%22ade3-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-detail-one.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-detail-one.html	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:18	103281/103281	---M--	200	added ('OK')	image/jpeg	etag:%2219371-615f6cb236f7d%22	https://shreethemes.in/landrick/landing/assets/images/work/1.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/1.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:20	55880/55880	---M--	200	added ('OK')	image/jpeg	etag:%22da48-615f6cb237f1d%22	https://shreethemes.in/landrick/landing/assets/images/work/2.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/2.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:21	78756/78756	---M--	200	added ('OK')	image/jpeg	etag:%22133a4-615f6cb238ebd%22	https://shreethemes.in/landrick/landing/assets/images/work/3.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/3.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:22	91002/91002	---M--	200	added ('OK')	image/jpeg	etag:%221637a-615f6cb238ebd%22	https://shreethemes.in/landrick/landing/assets/images/work/4.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/4.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:23	64615/64615	---M--	200	added ('OK')	image/jpeg	etag:%22fc67-615f6cb238ebd%22	https://shreethemes.in/landrick/landing/assets/images/work/5.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/5.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:24	50932/50932	---M--	200	added ('OK')	image/jpeg	etag:%22c6f4-615f6cb238ebd%22	https://shreethemes.in/landrick/landing/assets/images/work/6.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/6.jpg	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:24	45973/45973	---M-Z	200	added ('OK')	text/html	etag:%22b395-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-modern-three.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-modern-three.html	(from https://shreethemes.in/landrick/landing/index-studio.html)
17:46:25	24960/24960	---M--	200	added ('OK')	image/png	etag:%226180-615f6cb1f29b6%22	https://shreethemes.in/landrick/landing/assets/images/marketing/marketing-shape.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/marketing/marketing-shape.png	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:27	135714/135714	---M--	200	added ('OK')	image/png	etag:%2221222-615f6cb1f29b6%22	https://shreethemes.in/landrick/landing/assets/images/marketing/marketing.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/marketing/marketing.png	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:28	6685/6685	---M--	200	added ('OK')	image/svg+xml	etag:%221a1d-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/Asset190.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/Asset190.svg	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:28	63216/63216	---M--	200	added ('OK')	image/svg+xml	etag:%22f6f0-615f6cb1e2015%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/youtube-media.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/youtube-media.svg	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:29	5026/5026	---M--	200	added ('OK')	image/svg+xml	etag:%2213a2-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/Asset189.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/Asset189.svg	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:30	4201/4201	---M--	200	added ('OK')	image/svg+xml	etag:%221069-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/Asset192.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/Asset192.svg	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:31	2902/2902	---M--	200	added ('OK')	image/svg+xml	etag:%22b56-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/Asset187.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/Asset187.svg	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:32	38689/38689	---M--	200	added ('OK')	image/svg+xml	etag:%229721-615f6cb1e2015%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/faq.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/faq.svg	(from https://shreethemes.in/landrick/landing/index-marketing.html)
17:46:34	285153/285153	---M--	200	added ('OK')	image/png	etag:%22459e1-615f6cb1bed91%22	https://shreethemes.in/landrick/landing/assets/images/enterprise.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/enterprise.png	(from https://shreethemes.in/landrick/landing/index-enterprise.html)
17:46:35	16077/16077	---M--	200	added ('OK')	image/svg+xml	etag:%223ecd-615f6cb1e2015%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/services.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/services.svg	(from https://shreethemes.in/landrick/landing/index-services.html)
17:46:35	13285/13285	---M--	200	added ('OK')	image/svg+xml	etag:%2233e5-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/analyze_report_4.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/analyze_report_4.svg	(from https://shreethemes.in/landrick/landing/index-services.html)
17:46:36	3587/3587	---M--	200	added ('OK')	image/svg+xml	etag:%22e03-615f6cb1de194%22	https://shreethemes.in/landrick/landing/assets/images/icon/credit-card.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/icon/credit-card.svg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:37	9475/9475	---M--	200	added ('OK')	image/png	etag:%222503-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/master.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/master.png	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:38	14911/14911	---M--	200	added ('OK')	image/png	etag:%223a3f-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/visaa.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/visaa.png	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:39	25240/25240	---M--	200	added ('OK')	image/png	etag:%226298-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/rupay.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/rupay.png	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:40	36320/36320	---M--	200	added ('OK')	image/png	etag:%228de0-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/paypals.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/paypals.png	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:41	12799/12799	---M--	200	added ('OK')	image/jpeg	etag:%2231ff-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/maestro.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/maestro.jpg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:42	11862/11862	---M--	200	added ('OK')	image/jpeg	etag:%222e56-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/paypal.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/paypal.jpg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:43	14691/14691	---M--	200	added ('OK')	image/jpeg	etag:%223963-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/master-card.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/master-card.jpg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:44	15183/15183	---M--	200	added ('OK')	image/jpeg	etag:%223b4f-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/visa.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/visa.jpg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:45	32057/32057	---M--	200	added ('OK')	image/jpeg	etag:%227d39-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/american-express.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/american-express.jpg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:46	13168/13168	---M--	200	added ('OK')	image/jpeg	etag:%223370-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/discover.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/discover.jpg	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:48	142055/142055	---M--	200	added ('OK')	image/png	etag:%2222ae7-615f6cb1f5896%22	https://shreethemes.in/landrick/landing/assets/images/payments/payment/seller-order.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/payments/payment/seller-order.png	(from https://shreethemes.in/landrick/landing/index-payments.html)
17:46:50	115513/115513	---M--	200	added ('OK')	image/png	etag:%221c339-615f6cb19e9ee%22	https://shreethemes.in/landrick/landing/assets/images/bg2.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/bg2.png	(from https://shreethemes.in/landrick/landing/index-it-solution.html)
17:46:50	617207/617207	---M--	200	added ('OK')	image/png	etag:%2296af7-615f6cb1c7a32%22	https://shreethemes.in/landrick/landing/assets/images/hero1.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/hero1.png	(from https://shreethemes.in/landrick/landing/index-it-solution.html)
17:46:53	192253/192253	---M--	200	added ('OK')	image/jpeg	etag:%222eefd-615f6cb1e4ef5%22	https://shreethemes.in/landrick/landing/assets/images/it/cta.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/it/cta.jpg	(from https://shreethemes.in/landrick/landing/index-it-solution-two.html)
17:46:53	300262/300262	---M-Z	200	added ('OK')	text/css	etag:%22494e6-639e18734ca8e-gzip%22	https://shreethemes.in/landrick/landing/assets/css/bootstrap-dark.min.css	./landrick-copy/shreethemes.in/landrick/landing/assets/css/bootstrap-dark.min.css	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:46:53	143472/143472	---M-Z	200	added ('OK')	text/css	etag:%2223070-639e1873566cf-gzip%22	https://shreethemes.in/landrick/landing/assets/css/style-dark.min.css	./landrick-copy/shreethemes.in/landrick/landing/assets/css/style-dark.min.css	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:46:53	414504/414504	---M--	200	added ('OK')	image/jpeg	etag:%2265328-615f6cb1e4ef5%22	https://shreethemes.in/landrick/landing/assets/images/it/bg1.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/it/bg1.jpg	(from https://shreethemes.in/landrick/landing/index-it-solution-two.html)
17:46:54	49401/49401	---M--	200	added ('OK')	image/png	etag:%22c0f9-6250db1c2f59c%22	https://shreethemes.in/landrick/landing/assets/images/vector01.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/vector01.png	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:46:55	35086/35086	---M--	200	added ('OK')	image/jpeg	etag:%22890e-6250db1c2f59c%22	https://shreethemes.in/landrick/landing/assets/images/programming/1.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/programming/1.jpg	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:46:56	36100/36100	---M--	200	added ('OK')	image/jpeg	etag:%228d04-6250db1c2f59c%22	https://shreethemes.in/landrick/landing/assets/images/programming/2.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/programming/2.jpg	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:46:57	41554/41554	---M--	200	added ('OK')	image/jpeg	etag:%22a252-6250db1c2f59c%22	https://shreethemes.in/landrick/landing/assets/images/programming/3.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/programming/3.jpg	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:46:59	130927/130927	---M--	200	added ('OK')	image/jpeg	etag:%221ff6f-6250db1c2f59c%22	https://shreethemes.in/landrick/landing/assets/images/programming/bg.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/programming/bg.jpg	(from https://shreethemes.in/landrick/landing/index-web-programming.html)
17:47:01	99915/99915	---M--	200	added ('OK')	image/png	etag:%221864b-615f6cb1b9f71%22	https://shreethemes.in/landrick/landing/assets/images/digital/about.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/digital/about.png	(from https://shreethemes.in/landrick/landing/index-developer.html)
17:47:01	88108/88108	---M--	200	added ('OK')	image/png	etag:%221582c-615f6cb1e2fb5%22	https://shreethemes.in/landrick/landing/assets/images/integration/1.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/integration/1.png	(from https://shreethemes.in/landrick/landing/index-developer.html)
17:47:02	25259/25259	---M--	200	added ('OK')	image/png	etag:%2262ab-615f6cb20fe79%22	https://shreethemes.in/landrick/landing/assets/images/seo/8.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/8.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:02	28609/28609	---M--	200	added ('OK')	image/png	etag:%226fc1-615f6cb20fe79%22	https://shreethemes.in/landrick/landing/assets/images/seo/bg.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/bg.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:03	11987/11987	---M--	200	added ('OK')	image/png	etag:%222ed3-615f6cb20eed9%22	https://shreethemes.in/landrick/landing/assets/images/seo/6.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/6.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:04	23312/23312	---M--	200	added ('OK')	image/png	etag:%225b10-615f6cb20eed9%22	https://shreethemes.in/landrick/landing/assets/images/seo/4.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/4.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:05	46299/46299	---M--	200	added ('OK')	image/png	etag:%22b4db-615f6cb20eed9%22	https://shreethemes.in/landrick/landing/assets/images/seo/7.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/7.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:06	19927/19927	---M--	200	added ('OK')	image/png	etag:%224dd7-615f6cb20eed9%22	https://shreethemes.in/landrick/landing/assets/images/seo/5.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/5.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:07	21331/21331	---M--	200	added ('OK')	image/png	etag:%225353-615f6cb20eed9%22	https://shreethemes.in/landrick/landing/assets/images/seo/3.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/3.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:08	16934/16934	---M--	200	added ('OK')	image/png	etag:%224226-615f6cb20df39%22	https://shreethemes.in/landrick/landing/assets/images/seo/1.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/1.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:09	12697/12697	---M--	200	added ('OK')	image/png	etag:%223199-615f6cb20df39%22	https://shreethemes.in/landrick/landing/assets/images/seo/2.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/2.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:10	7659/7659	---M--	200	added ('OK')	image/svg+xml	etag:%221deb-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/big-launch.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/big-launch.svg	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:11	10709/10709	---M--	200	added ('OK')	image/svg+xml	etag:%2229d5-615f6cb1e2015%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/maintenance.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/maintenance.svg	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:14	340266/340266	---M--	200	added ('OK')	image/png	etag:%225312a-615f6cb20fe79%22	https://shreethemes.in/landrick/landing/assets/images/seo/cta.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/seo/cta.png	(from https://shreethemes.in/landrick/landing/index-seo-agency.html)
17:47:14	48315/48315	---M--	200	added ('OK')	image/jpeg	etag:%22bcbb-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/about.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/about.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:14	75383/75383	---M--	200	added ('OK')	image/svg+xml	etag:%2212677-615f6cb1e1074%22	https://shreethemes.in/landrick/landing/assets/images/illustrator/doctors-cuate.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/illustrator/doctors-cuate.svg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:15	47680/47680	---M--	200	added ('OK')	image/jpeg	etag:%22ba40-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/dental.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/dental.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:16	53113/53113	---M--	200	added ('OK')	image/jpeg	etag:%22cf79-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/cardio.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/cardio.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:17	47055/47055	---M--	200	added ('OK')	image/jpeg	etag:%22b7cf-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/eyecare.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/eyecare.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:18	42799/42799	---M--	200	added ('OK')	image/jpeg	etag:%22a72f-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/general.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/general.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:19	19694/19694	---M--	200	added ('OK')	image/jpeg	etag:%224cee-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/medicine.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/medicine.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:21	41168/41168	---M--	200	added ('OK')	image/jpeg	etag:%22a0d0-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/orthopedic.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/orthopedic.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:21	11303/11303	---M--	200	added ('OK')	image/jpeg	etag:%222c27-615f6cb1f29b6%22	https://shreethemes.in/landrick/landing/assets/images/medical/01.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/01.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:22	13650/13650	---M--	200	added ('OK')	image/jpeg	etag:%223552-615f6cb1f29b6%22	https://shreethemes.in/landrick/landing/assets/images/medical/02.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/02.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:23	12200/12200	---M--	200	added ('OK')	image/jpeg	etag:%222fa8-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/03.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/03.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:24	11555/11555	---M--	200	added ('OK')	image/jpeg	etag:%222d23-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/04.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/04.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:25	32708/32708	---M--	200	added ('OK')	image/jpeg	etag:%227fc4-615f6cb1f3956%22	https://shreethemes.in/landrick/landing/assets/images/medical/cta.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/medical/cta.jpg	(from https://shreethemes.in/landrick/landing/index-hospital.html)
17:47:26	4468/4468	---M-Z	200	added ('OK')	text/css	etag:%221174-615f6cb25d0e0-gzip%22	https://shreethemes.in/landrick/landing/assets/libs/animate.css/source/animate.css	./landrick-copy/shreethemes.in/landrick/landing/assets/libs/animate.css/source/animate.css	(from https://shreethemes.in/landrick/landing/index-coworking.html)
17:47:28	498627/498627	---M--	200	added ('OK')	image/jpeg	etag:%2279bc3-615f6cb1b0330%22	https://shreethemes.in/landrick/landing/assets/images/coworking/bg01.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/coworking/bg01.jpg	(from https://shreethemes.in/landrick/landing/index-coworking.html)
17:47:30	422140/422140	---M--	200	added ('OK')	image/jpeg	etag:%22670fc-615f6cb1b12d0%22	https://shreethemes.in/landrick/landing/assets/images/coworking/bg03.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/coworking/bg03.jpg	(from https://shreethemes.in/landrick/landing/index-coworking.html)
17:47:31	808510/808510	---M--	200	added ('OK')	image/jpeg	etag:%22c563e-615f6cb1b0330%22	https://shreethemes.in/landrick/landing/assets/images/coworking/bg02.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/coworking/bg02.jpg	(from https://shreethemes.in/landrick/landing/index-coworking.html)
